id,raw_text,gender,birth_year,age,zodiac,mbti,height_cm,weight_kg,bmi,hometown,current_location,education,occupation,annual_income,hobbies,personality,has_house,has_car,marital_status,partner_preferences,self_introduction
men_400_317,"编号317

![WechatIMG577](https://github.com/user-attachments/assets/25883868-eeb5-4497-8e45-6ba62e307a03)

```
性别：男
出生年月：1990年3月
星座：双鱼座
出生地：福建省福州市
现住：千葉
工作地：东京
身高：175cm
体重：71.4KG
职业：制药公司研究职
毕业学校：日本東北大学
学历：医学博士
年收：本业+副业800W左右
在日期间：15年
签证：高度人才。申请永驻已过了8个多月。
婚姻：未婚
爱好：高尔夫球，乒乓球，健身，做菜，资产运用等

性格：
ENTJ指挥官性格。
非常乐观开朗，比较温和，不强势。情绪非常稳定。
做事情认真踏实，比较有计划性，有始有终，不会半途而废。
好奇心，责任心很强。

理财：
我认为在今后的人生里有一份工资以外的收入十分重要，
一直在学习资产的管理和运用。
目前周末的大部分时间用在了研究和分析股票投资方面。

爱好：
高尔夫球，乒乓球，健身，做料理等。
坚持健身，想打造好看的身材，跟以前相比现在瘦了很多。
最近有配合整骨，矫正身体的姿势。

自我评价：
情绪超级稳定，几乎不生气，和大家都能非常愉快的相处。
做事情有计划性，且持之以恒。
我不敢坐移动很剧烈的过山车。

关于对方：
我希望对方情绪稳定，乐观开朗，爱说爱笑。
做事情有耐心有毅力，遇到困难和挫折不会轻易的放弃和退缩。
是个孝顺父母的人，原生家庭很和睦。
会开车。
对资产的管理和运用有了解或者有兴趣了解。
让我们相互成就，一起成长。
```

- (",male,1990,35,双鱼座,ENTJ,175,71,23.2,福建省福州市,千葉,医学博士,制药公司研究职,本业+副业800W左右,"乒乓球, 做菜, 健身, 资产运用等, 高尔夫球",非常乐观开朗，比较温和，不强势。情绪非常稳定。做事情认真踏实，比较有计划性，有始有终，不会半途而废。好奇心，责任心很强。,,,未婚,我希望对方情绪稳定，乐观开朗，爱说爱笑。做事情有耐心有毅力，遇到困难和挫折不会轻易的放弃和退缩。是个孝顺父母的人，原生家庭很和睦。会开车。对资产的管理和运用有了解或者有兴趣了解。,情绪超级稳定，几乎不生气，和大家都能非常愉快的相处。做事情有计划性，且持之以恒。我不敢坐移动很剧烈的过山车。
men_400_313,"编号313

```
现住：东京
来日：9年 永驻
出生地：辽宁
性别：男
年龄： 1987
身高体重：167/60
学历：本科
职业：IT
年收：1000+
婚歷：未婚
mbti：isfp
爱好：city walk，美食探店，逛超市
其他：不抽烟，偶尔喝一杯，五官自我感觉端正
原生家庭：普通家庭，父母有养老金，独子
未来规划：结婚
性格：善良温和，有时候也有脾气，上进,
老实人，喜欢倾听，有点宅

希望的另一半：
善良，乐观，不丁克，有眼缘
```

- (",male,1987,38,,ISFP,167,60,21.5,辽宁,东京,本科,IT,1000+,"city, walk, 美食探店, 逛超市",善良温和，有时候也有脾气，上进，老实人，喜欢倾听，有点宅,,,未婚,善良，乐观，不丁克，有眼缘,不抽烟，偶尔喝一杯，五官自我感觉端正，原生家庭：普通家庭，父母有养老金，独子，未来规划：结婚
men_400_312,"编号312

![WechatIMG1329](https://github.com/user-attachments/assets/fb9d0b4c-3940-4a90-a65b-223ceadf8d4c)

  
```
87年，福建人，住池袋，立教大学硕士
みずほ情報総合研究所正社员6年→(现)自营业、兼大学教师(休职中)。
喜欢打羽毛球（运动类基本都喜欢），散步，看搞笑的影视内容，做投资，DIY，听书，阅读，游戏，弄吃的，尝试没做过的事。
身高166
年收700w~800w（稳定增长中）
希望遇到一个乐观主义，有爱心的人，可以带你一起探店，一起旅行，一起探索世界上美好的点点滴滴。
本人性格开朗，能静能动的猫科动物性格。智商情商在线，上的了厅堂下的了厨房。有责任感的顾家型。欢迎找我聊天^^
```

- (",male,1987,38,,,166,,,福建,池袋,立教大学硕士,自营业、大学教师,700w~800w（稳定增长中）,"DIY, 做投资, 听书, 尝试没做过的事, 弄吃的, 打羽毛球, 散步, 游戏, 看搞笑的影视内容, 阅读",性格开朗，能静能动的猫科动物性格，智商情商在线，有责任感的顾家型,,,,希望遇到一个乐观主义，有爱心的人，可以带你一起探店，一起旅行，一起探索世界上美好的点点滴滴,本人性格开朗，能静能动的猫科动物性格。智商情商在线，上的了厅堂下的了厨房。有责任感的顾家型。欢迎找我聊天
men_400_310,"编号310
```
大连人、88年出生、属龙、
身高180、体重80公斤。
来日16年、永驻、有自己房子、
无婚史。大学学历。独生子。
年收500w左右。爱好体育、蒸桑拿。
不吸烟、应酬会喝酒。
属相羊、狗、兔、不考虑。
另外想要比自己小一些的、最好独生女。
肥胖不考虑、身高155以上。
```

- (",male,1988,37,龙,,180,80,24.7,大连,,大学,,500w左右,"体育, 蒸桑拿",,True,,无婚史,属相羊、狗、兔不考虑，想要比自己小一些的、最好独生女，肥胖不考虑、身高155以上,
men_400_309,"编号309
```
【基本信息】
92年辽宁人
【学历】
大学学士
【职业年收】
建设业工程师    700
【身高体重】
180，身体健康无遗传病
【自我介绍】。
高中开始来到日本，
在关西地区完成学业后来到东京工作，
现居住在横滨。
不抽烟，可以喝酒
爱好电影，游戏，旅行

性格比较随和，情绪稳定，
个人觉得属于开朗性格。
家庭关系和睦，父母身体健康。
```

- (",male,1992,33,,,180,,,辽宁,横滨,大学学士,建设业工程师,700,"旅行, 游戏, 电影",性格比较随和，情绪稳定，开朗性格,,,,,高中开始来到日本，在关西地区完成学业后来到东京工作，现居住在横滨。不抽烟，可以喝酒。家庭关系和睦，父母身体健康
men_400_308,"编号308

![WechatIMG1892](https://github.com/user-attachments/assets/40d94b23-b9e4-404c-9102-b0dbe5cecafb)

```
性别     ：男
出生年：1985
出生地：烟台
现住    ：川崎
身高体重：187cm/85kg
在日 ：07年来日本至今
学历  ：硕士（日本东北大学）
职业    ：大手日企IT云服务设计+开发管理
年收 ：850-900w
爱好     ：读书，电影，运动，旅游，料理
感情状态： 未婚单身
性格  ：成熟稳重，情绪稳定温和，
比较善于洞察身边人情绪，照顾朋友，解决问题。
希望对方 ：有眼缘，好相处，善解人意。
```

- (",male,1985,40,,,187,85,24.3,烟台,川崎,硕士（日本东北大学）,大手日企IT云服务设计+开发管理,850-900w,"料理, 旅游, 电影, 读书, 运动",成熟稳重，情绪稳定温和，比较善于洞察身边人情绪，照顾朋友，解决问题,,,未婚单身,有眼缘，好相处，善解人意,
men_400_307,"编号307

```
性别     ：男
出生年：1991
出生地：河北
现住   ：东京江东区
身高体重：172cm / 77kg
在日 ：10年
学历  ：硕士
职业    ：医药化学メーカ
收入  ：500w
mbti     ：INFJ(水瓶)
爱好     ：撸猫，电影，做饭。自驾游，摄影，吉他。（不抽烟，偶尔小酌）
感情状态： 未婚单身
性格  ：随和 稳定 偶尔发疯 
希望对方 ：同龄或者稍小几岁 猫毛不过敏 明事理 顾家
```

- (",male,1991,34,水瓶,INFJ,172,77,26.0,河北,东京江东区,硕士,医药化学メーカ,500w,"不抽烟, 做饭, 偶尔小酌, 吉他, 摄影, 撸猫, 电影, 自驾游",随和 稳定 偶尔发疯,,,未婚单身,同龄或者稍小几岁 猫毛不过敏 明事理 顾家,
men_400_305,"编号305
  
```
星座：雙子
生年：1991
戶籍：長春
現住地：東京
身長：171
體重：68
學歷：大學
職業：人力派遣
年收：1000+
赴日：7年
婚歷：未婚
趣味：旅遊
對女方要求：性格好，容易相處
```

- (",male,1991,34,雙子,,171,68,23.3,長春,東京,大學,人力派遣,1000+,旅遊,,,,未婚,性格好，容易相處,
men_400_304,"编号304

 ![WechatIMG419](https://github.com/user-attachments/assets/228f25c2-5ee8-46fa-bc0d-f0d94992be7c)
 
```
户籍：辽宁沈阳铁西区
民族：满
出生年：2000年7月3日
身高：176/80
在日四年 现在是青山学院大学大一学生
之前在都留文科大学读过两年
今年在备考东大
爱好：三国历史 跑步五公里
性格：脾气好 有礼貌
家庭情况：仅有妈妈
希望对方：细心 体贴
```

[上一页](https://github.com/141801/info/blob/main/men_300.md)  [下一页](https://github.com/141801/info/blob/main/men_500.md)
[返回导航页](https://github.com/141801/info/blob/main/tinder.md)
",male,2000,25,,,176,80,25.8,辽宁沈阳铁西区,,青山学院大学大一学生,,,"三国历史, 跑步五公里",脾气好 有礼貌,,,,细心 体贴,
men_500_497,"编号497

![WechatIMG2459](https://github.com/user-attachments/assets/96d40508-b3b7-4959-a099-801c6db433e5)

```
- [ ] 91年，大阪出生，在中国上过学的中日混血。身高171，现居住さいたま市大宮附近。
- [ ] 有房有车有摩托，只有房子有贷款。工作现在是在东京都内开taxi，年收入浮动较大700-900之间。（之前做过コンサルティング、不動産、行政書士、公務員、カメラマン)
- [ ] 家里有四只猫。
- [ ] 兴趣爱好比较多，喜欢旅行，兜风，骑摩托，摄影，游泳（减肥健身中），看展，听jpop看演唱会，听交响乐，看日剧和综艺，看电影（邦画为主，欧美看过漫威，喜欢恋爱/剧情/推理/漫改/搞笑/文艺，欢迎安利）。
- [ ] 二次元方面平时休息也会看看动画漫画，打打游戏，玩ps5和switch，最近准备玩怪物猎人新作。喜欢三丽鸥（クロミ＆マイメロ推し)，喜欢初音未来，喜欢pokemon。
- [ ] 丁克！希望对方会生活在日本。
```

- （",male,1991,34,,,171,,,大阪,さいたま市大宮附近,,出租车司机,700-900万日元,"pokemon, 三丽鸥, 兜风, 初音未来, 听jpop看演唱会, 听交响乐, 怪物猎人, 打游戏, 摄影, 旅行, 游泳, 玩ps5和switch, 看动画漫画, 看展, 看日剧和综艺, 看电影, 骑摩托",,True,True,,丁克，希望对方会生活在日本,
men_500_496,"编号496
```
性别：男
生年：94
身高：178
体重 ：67kg
婚史：无 

学历：博士
工作单位：外资IT
职业：IT咨询
签证：高度人才1号
地点：京都（明年可能会调到东京）

兴趣爱好：游泳，登山，球类
希望对方：在日华人，有长居日本打算。聊得来。
```


- （",male,1994,31,,,178,67,21.1,,京都,博士,IT咨询,,"游泳, 球类, 登山",,,,无,在日华人，有长居日本打算。聊得来。,
men_500_493,"编号493

```
本人男 身高176体重120
兴趣爱好方面的话，有音乐方面的也有户外运动方面的，
最近看Kpop比较多所以比较沉迷跳舞。
最喜欢的组合是seventeen和stray kids。
mbti是Enfj，心情好是E人心情差是I人，
对朋友基本都是比较好心情，
目前为止没有和朋友吵过架或是闹过矛盾，
相对来说属于比较包容的类型。
工作的话，目前在汽车零部件行业top10
（以前是top500但是出丑闻排名下跌了）的公司做开发，
休息时间也属于比较多的企业。
关于喜欢的类型，我属于是看眼缘的人，一般以见面聊天为主，
可以的话希望见面聊后再考虑下一步，即便不成能做好朋友也可以。
```

- （",male,,,,ENFJ,176,60,19.4,,,,汽车零部件行业开发,,"户外运动, 看Kpop, 跳舞, 音乐",心情好是E人心情差是I人，对朋友基本都是比较好心情，比较包容的类型,,,,看眼缘的人，一般以见面聊天为主，希望见面聊后再考虑下一步,目前为止没有和朋友吵过架或是闹过矛盾，休息时间也属于比较多的企业
men_500_492,"编号492

```
大阪工作 ，可以换到对我们有好处的地方
年收360
1993年天秤 177cm ， 63kg  A型
国内山东
喜欢： 修 损坏的东西、街健、游戏、电影
isfp,istp
性格：内向，比较宅有喜欢的人一起可以随时出门。别人觉得很反感的事情我觉得没什么，包容性强，同理心，宿命论
想找一个：
性格温柔善良最重要，内向腼腆，越胖越好
人生观：
人和物都有消亡的一天，但是信息没有。
如果80岁的时候失去了79年的所有记忆，那就只活了1年。
人生几十年，跟我一起创造我们的回忆，我们的故事。
化成灰我们创造的信息也是独一无二不可复制存在某个地方的！
你抚伤不痛，你慰心不累，你笑我也甜，你苦我亦泪。
```

- （",male,1993,32,天秤,ISFP,177,63,20.1,山东,大阪,,,360,"修损坏的东西, 游戏, 电影, 街健",内向，比较宅有喜欢的人一起可以随时出门。别人觉得很反感的事情我觉得没什么，包容性强，同理心，宿命论,,,,性格温柔善良最重要，内向腼腆，越胖越好,人和物都有消亡的一天，但是信息没有。如果80岁的时候失去了79年的所有记忆，那就只活了1年。人生几十年，跟我一起创造我们的回忆，我们的故事。化成灰我们创造的信息也是独一无二不可复制存在某个地方的！你抚伤不痛，你慰心不累，你笑我也甜，你苦我亦泪。
men_500_489,"编号489

```
1987年11月，身高175，来日本八年，日本国籍，
有自己的住房无贷款，做软件编程工作，
年收600万，性格ISFJ，兴趣爱好是看电影和日剧，
也经常看YouTube上一些讲玄学的视频和旅游播主拍的去旅行的视频，
周末去练自由搏击，平时虽然比较宅，
但也希望与另一半环游世界
希望另一半年龄比我小，
喜欢小孩，打算长期在日本生活
```

- （",male,1987,38,天蝎,ISFJ,175,,,,日本,,软件编程,600万,"看YouTube玄学视频, 看旅游视频, 看日剧, 看电影, 练自由搏击",平时比较宅,True,,,希望另一半年龄比我小，喜欢小孩，打算长期在日本生活，希望与另一半环游世界,来日本八年，日本国籍，有自己的住房无贷款
